mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_epochs,param_model__dropout_rate,param_model__hidden_layer_1,param_model__hidden_layer_2,param_model__hidden_layer_3,param_model__learning_rate,param_model__optimizer,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,rank_train_score
6.94159460067749,0.8331276118941494,0.10521168708801269,0.0017181998144616408,32,100,0.1,256,109,16,0.0001,adamw,"OrderedDict({'batch_size': 32, 'epochs': 100, 'model__dropout_rate': 0.1, 'model__hidden_layer_1': 256, 'model__hidden_layer_2': 109, 'model__hidden_layer_3': 16, 'model__learning_rate': 0.0001, 'model__optimizer': 'adamw'})",-0.07716785998408915,-0.09944311853619725,-0.09235668789808915,-0.08121019108280259,-0.07802547770700641,-0.0856406670416369,0.008775206990863552,1,-0.029452736318407946,-0.03681592039800996,-0.058694787107043345,-0.02745722244329485,-0.03760445682451252,-0.038005024618253724,0.01108186321096102,1
6.3315081119537355,0.38244285164248537,0.10464048385620117,0.001021388843718628,32,50,0.1,256,128,16,0.0001,adamw,"OrderedDict({'batch_size': 32, 'epochs': 50, 'model__dropout_rate': 0.1, 'model__hidden_layer_1': 256, 'model__hidden_layer_2': 128, 'model__hidden_layer_3': 16, 'model__learning_rate': 0.0001, 'model__optimizer': 'adamw'})",-0.08512330946698488,-0.09705648369132858,-0.08757961783439494,-0.09792993630573243,-0.07085987261146498,-0.08770984398198116,0.009822816457578211,2,-0.04258706467661688,-0.03681592039800996,-0.038002387584560315,-0.046358933545563086,-0.029645841623557545,-0.03868202956566156,0.005652983691954476,2
4.6160589218139645,0.9828066133856846,0.11719970703125,0.004205767143943602,16,150,0.3377676652696304,93,128,16,0.0025850837995482624,rmsprop,"OrderedDict({'batch_size': 16, 'epochs': 150, 'model__dropout_rate': 0.3377676652696304, 'model__hidden_layer_1': 93, 'model__hidden_layer_2': 128, 'model__hidden_layer_3': 16, 'model__learning_rate': 0.0025850837995482624, 'model__optimizer': 'rmsprop'})",-0.08512330946698488,-0.10978520286396176,-0.1273885350318471,-0.1170382165605095,-0.09235668789808915,-0.10633839036427847,0.015588733424462996,26,-0.03184079601990053,-0.08835820895522384,-0.113808197373657,-0.09251890171110222,-0.06725029844807007,-0.07875528050159072,0.02772613911513495,26
5.104359531402588,0.3384115358411773,0.12132620811462402,0.0014990990530400108,16,100,0.15855959149572987,244,128,64,0.0005271952106882873,adam,"OrderedDict({'batch_size': 16, 'epochs': 100, 'model__dropout_rate': 0.15855959149572987, 'model__hidden_layer_1': 244, 'model__hidden_layer_2': 128, 'model__hidden_layer_3': 64, 'model__learning_rate': 0.0005271952106882873, 'model__optimizer': 'adam'})",-0.08035003977724742,-0.0938743038981702,-0.10191082802547768,-0.10031847133757965,-0.0963375796178344,-0.09455824453126187,0.007651765644235814,13,-0.02825870646766171,-0.045572139303482584,-0.06744926382809391,-0.04655789892558693,-0.0588937524870673,-0.049346352202378485,0.013308472630925753,8
8.527428340911865,2.830592508540564,0.14002008438110353,0.04539821517925698,32,100,0.1,200,32,16,0.00015825885092648361,rmsprop,"OrderedDict({'batch_size': 32, 'epochs': 100, 'model__dropout_rate': 0.1, 'model__hidden_layer_1': 200, 'model__hidden_layer_2': 32, 'model__hidden_layer_3': 16, 'model__learning_rate': 0.00015825885092648361, 'model__optimizer': 'rmsprop'})",-0.08591885441527447,-0.10898965791567228,-0.08678343949044587,-0.09792993630573243,-0.07563694267515919,-0.09105176616045685,0.011412794257304636,6,-0.037810945273631824,-0.0803980099502487,-0.048945483485873464,-0.04814962196577799,-0.03720652606446473,-0.050502117347999344,0.015745223619811344,11
8.712515211105346,0.4250250502954553,0.22854180335998536,0.00838359737185123,16,50,0.1,256,61,64,0.006120669983922383,adam,"OrderedDict({'batch_size': 16, 'epochs': 50, 'model__dropout_rate': 0.1, 'model__hidden_layer_1': 256, 'model__hidden_layer_2': 61, 'model__hidden_layer_3': 64, 'model__learning_rate': 0.006120669983922383, 'model__optimizer': 'adam'})",-0.1066030230708035,-0.12012728719172638,-0.1226114649681529,-0.13057324840764328,-0.10828025477707004,-0.11763905568307922,0.00902873924523916,29,-0.0803980099502487,-0.09273631840796015,-0.10306406685236769,-0.10187027457222442,-0.07580580978909668,-0.09077489591437952,0.011042931040634885,28
7.623947715759277,1.011770705882388,0.22679557800292968,0.01810431681233794,32,50,0.1,227,128,16,0.002482522345727077,adam,"OrderedDict({'batch_size': 32, 'epochs': 50, 'model__dropout_rate': 0.1, 'model__hidden_layer_1': 227, 'model__hidden_layer_2': 128, 'model__hidden_layer_3': 16, 'model__learning_rate': 0.002482522345727077, 'model__optimizer': 'adam'})",-0.09228321400159112,-0.10103420843277644,-0.10031847133757965,-0.11385350318471332,-0.10350318471337583,-0.10219851633400727,0.0069389376779292865,21,-0.05233830845771148,-0.0409950248756219,-0.07560684440907284,-0.07083167528849976,-0.07262236370871467,-0.062478843347924126,0.013486216093547136,19
18.027869176864623,3.2808413051287073,0.23693351745605468,0.00969257863434749,16,100,0.5,218,76,17,0.00018830998774655282,rmsprop,"OrderedDict({'batch_size': 16, 'epochs': 100, 'model__dropout_rate': 0.5, 'model__hidden_layer_1': 218, 'model__hidden_layer_2': 76, 'model__hidden_layer_3': 17, 'model__learning_rate': 0.00018830998774655282, 'model__optimizer': 'rmsprop'})",-0.1185361972951472,-0.11535401750198881,-0.11305732484076436,-0.1273885350318471,-0.08439490445859876,-0.11174619582566925,0.014516304431813022,27,-0.08815920398009947,-0.08597014925373136,-0.09590131317150818,-0.10684440907282133,-0.06088340628730604,-0.08755169635309328,0.015205215663565256,27
20.712519216537476,3.356829893732853,0.18111686706542968,0.004444951891215444,64,100,0.39586822826916757,234,78,64,0.0001,adamw,"OrderedDict({'batch_size': 64, 'epochs': 100, 'model__dropout_rate': 0.39586822826916757, 'model__hidden_layer_1': 234, 'model__hidden_layer_2': 78, 'model__hidden_layer_3': 64, 'model__learning_rate': 0.0001, 'model__optimizer': 'adamw'})",-0.08194112967382661,-0.11376292760540974,-0.09235668789808915,-0.10589171974522293,-0.08439490445859876,-0.09566947387622944,0.012316048712843955,15,-0.0380099502487562,-0.06547263681592042,-0.057302029446876235,-0.07103064066852371,-0.042180660565061645,-0.054799183549027644,0.012843305801535546,15
17.22908573150635,1.8159258457708176,0.23008160591125487,0.011432120552190929,16,150,0.1,174,118,63,0.0001,adam,"OrderedDict({'batch_size': 16, 'epochs': 150, 'model__dropout_rate': 0.1, 'model__hidden_layer_1': 174, 'model__hidden_layer_2': 118, 'model__hidden_layer_3': 63, 'model__learning_rate': 0.0001, 'model__optimizer': 'adam'})",-0.0938743038981702,-0.10819411296738268,-0.08757961783439494,-0.11146496815286622,-0.08757961783439494,-0.0977385241374418,0.010188950443447373,17,-0.042189054726368136,-0.055522388059701444,-0.04257859132510944,-0.07739753282928774,-0.04456824512534818,-0.052451162413162986,0.013391584842288341,12
